trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
62612	13444	1	1	4	1	1	5	0.0	3	2014	7	7	1	19.58333333	65	0	1	2	5909	1.480277778	0.407777778	0.206388889	0.2666666669999999	0.0	0.083333333	1	0.372222222	0.0	1.04	0.0	0.6
62632	13450	1	0	1	3	6	1	1.0	3	2014	7	7	1	15.0	45	0	1	0	1308	0.342222222	0.1180555559999999	0.205	0.0	0.104444444	0.0	0	0.097777778	1.5	0.25	0.0	0.147727
62641	13452	2	3	3	1	1	1	1.0	3	2014	7	7	1	14.5	25	1	1	1	3166	0.7344444440000001	0.242777778	0.196944444	0.0	0.201111111	0.0	0	0.217777778	1.5	0.59	10.5	0.556122
62650	13454	1	3	4	3	1	1	1.0	3	2014	7	7	1	18.0	50	0	1	2	8053	1.959444444	0.6375	0.076666667	0.183333333	0.3291666669999999	0.183333333	1	0.463055556	3.6	1.39	0.0	0.373725
62655	13456	0	0	3	2	6	4	0.0	3	2014	7	7	1	11.0	26	1	0	0	4765	1.182777778	0.35	0.1988888889999999	0.0	0.419166667	0.0	0	0.351388889	0.0	0.89	0.0	0.486957
62656	13456	0	1	3	2	6	4	0.0	3	2014	7	7	1	20.5	26	1	0	0	4765	1.156111111	0.316388889	0.156111111	0.0	0.374166667	0.0	0	0.2613888889999999	0.0	0.75	0.0	0.396387
62693	13466	0	1	1	2	6	1	1.0	3	2014	7	8	2	14.75	26	1	1	0	719	0.216111111	0.059444444	0.068055556	0.0	0.045277778	0.0	0	0.0430555559999999	1.5	0.13	0.0	0.187097
62722	13475	0	1	3	5	6	5	0.0	3	2014	7	8	2	15.0	61	1	0	0	4607	1.015277778	0.321111111	0.0	0.0	0.433333333	0.0	0	0.270555556	0.0	0.66	10.5	0.665298
62743	13479	1	1	3	1	6	1	1.0	3	2014	7	8	2	18.5	32	1	0	0	9035	2.154166667	0.718611111	0.243055556	0.316666667	0.0	0.2166666669999999	2	0.696666667	2.9	1.63	0.0	0.695774
62787	13490	2	1	4	2	2	1	1.0	3	2014	7	8	2	12.5	24	0	1	2	6429	1.5377777780000002	0.480277778	0.176388889	0.0	0.460555556	0.1166666669999999	1	0.2213888889999999	3.0	0.85	0.0	0.401506
62792	13491	0	5	1	3	2	5	0.0	3	2014	7	8	2	14.5	63	1	1	1	467	0.136666667	0.0325	0.0861111109999999	0.0	0.016666667	0.0	0	0.045	0.0	0.09	0.0	0.00617284
62826	13500	4	0	3	2	6	3	0.0	3	2014	7	9	3	7.75	11	1	0	0	5633	1.405833333	0.4477777779999999	0.087777778	0.0	0.515277778	0.131944444	1	0.326944444	0.0	0.91	0.0	0.264231
62828	13501	3	1	4	5	1	1	1.0	3	2014	7	9	3	7.1	27	1	1	1	349	0.125833333	0.039722222	0.089444444	0.0	0.016666667	0.0	0	0.0525	1.5	0.11	0.0	0.0317459999999999
62850	13505	1	1	3	4	1	1	1.0	3	2014	7	9	3	16.5	54	1	1	1	8456	2.038333333	0.655	0.179722222	0.283333333	0.0	0.133333333	1	0.603888889	5.2	1.62	0.0	0.74563
62858	13506	1	1	3	1	6	1	1.0	3	2014	7	9	3	18.0	36	0	1	0	6513	1.561944444	0.466111111	0.263333333	0.2	0.0	0.0	0	0.346111111	2.1	1.02	0.0	0.369984
62885	13515	0	7	4	3	1	1	1.0	3	2014	7	10	4	20.41666667	47	0	1	2	734	0.2144444439999999	0.074722222	0.080833333	0.0	0.039166667	0.0	0	0.0847222219999999	1.5	0.21	0.0	0.0852459
62923	13522	1	4	4	1	1	1	1.0	3	2014	7	10	4	19.0	44	0	1	1	5406	1.348333333	0.3877777779999999	0.0897222219999999	0.0	0.388055556	0.140277778	1	0.258055556	3.0	0.85	0.0	0.294941
62928	13523	1	0	3	3	1	5	0.0	3	2014	7	10	4	8.5	70	1	1	1	7010	1.724444444	0.630277778	0.366666667	0.283333333	0.0	0.0	0	0.7044444440000001	0.0	1.71	10.5	0.568218
62954	13530	0	0	4	1	2	1	1.0	3	2014	7	11	5	7.5	58	0	1	2	9998	2.428611111	0.7244444440000001	0.043888889	0.316666667	0.3325	0.213055556	2	0.571111111	6.6	1.56	0.0	0.440175
62979	13534	0	3	4	3	1	1	1.0	3	2014	7	11	5	20.75	52	1	1	2	6022	1.536944444	0.4758333329999999	0.157777778	0.2	0.283333333	0.15	1	0.403611111	3.6	1.26	0.0	0.229181
62992	13536	1	2	4	4	5	1	1.0	3	2014	7	11	5	16.5	44	0	1	2	4562	1.071944444	0.305555556	0.034444444	0.0	0.493888889	0.0975	1	0.277222222	3.0	1.01	0.0	0.342685
62996	13536	3	0	4	3	1	5	0.0	3	2014	7	11	5	9.25	10	1	0	2	905	0.2625	0.081388889	0.095555556	0.0	0.083611111	0.0	0	0.061666667	0.0	0.19	0.0	0.225225
62997	13536	3	1	1	3	1	5	0.0	3	2014	7	11	5	16.0	10	1	0	2	905	0.261944444	0.1022222219999999	0.079722222	0.0	0.113055556	0.0	0	0.066666667	0.0	0.2	0.0	0.00833333
62998	13537	0	0	4	3	2	1	1.0	3	2014	7	11	5	19.0	51	0	1	2	3117	1.032222222	0.2894444439999999	0.4658333329999999	0.0	0.1	0.0	0	0.150833333	1.5	0.5	0.0	0.139963
63002	13538	0	2	3	4	6	1	1.0	3	2014	7	11	5	12.5	35	0	1	0	4587	1.095833333	0.401666667	0.243611111	0.2	0.0	0.0	0	0.303611111	2.29	0.77	10.5	0.4858189999999999
63009	13539	0	2	4	3	1	1	1.0	3	2014	7	11	5	10.91666667	42	0	1	1	624	0.149444444	0.059166667	0.066944444	0.0	0.0625	0.0	0	0.098333333	1.5	0.25	0.0	0.0903955
63016	13541	0	2	4	3	1	1	1.0	3	2014	7	11	5	18.5	42	1	1	2	2108	0.627222222	0.190555556	0.164166667	0.0	0.361111111	0.0	0	0.251388889	1.5	0.59	0.0	0.19558
63027	13544	2	0	3	3	6	5	0.0	3	2014	7	12	6	15.0	9	0	0	0	985	0.255833333	0.090555556	0.087777778	0.0	0.085833333	0.0	0	0.075833333	0.0	0.19	0.0	0.1648349999999999
63033	13546	0	4	1	3	1	1	1.0	3	2014	7	12	6	17.58333333	31	0	1	1	2976	0.760277778	0.272777778	0.296111111	0.0	0.211388889	0.0	0	0.255	1.5	0.69	0.0	0.350763
63065	13551	0	1	1	3	2	1	1.0	3	2014	7	12	6	16.0	52	1	1	1	1424	0.317777778	0.101944444	0.038055556	0.0	0.118888889	0.0	0	0.100277778	1.5	0.23	0.0	0.5484760000000001
63110	13562	0	8	2	3	6	1	1.0	3	2014	7	12	6	14.75	38	1	1	0	4084	1.000555556	0.310277778	0.060277778	0.0	0.3313888889999999	0.0	0	0.258888889	1.5	0.73	0.0	0.35515
63112	13562	1	2	2	3	6	5	0.0	3	2014	7	12	6	14.75	5	1	0	0	4084	1.000555556	0.310277778	0.060277778	0.0	0.3313888889999999	0.0	0	0.258888889	0.0	0.73	0.0	0.35515
63173	13574	1	1	3	3	6	4	0.5	3	2014	7	13	7	21.5	24	1	1	0	7314	1.803055556	0.6466666670000001	0.18	0.25	0.158888889	0.1022222219999999	1	0.422222222	2.35	1.15	0.0	0.586184
63175	13574	2	1	3	3	6	4	0.5	3	2014	7	13	7	21.5	24	0	0	0	7314	1.803055556	0.6466666670000001	0.18	0.25	0.158888889	0.1022222219999999	1	0.422222222	2.35	1.15	0.0	0.586184
63203	13580	2	2	4	3	6	5	0.0	3	2014	7	13	7	12.0	8	0	0	0	2875	0.692777778	0.218333333	0.069166667	0.0	0.444166667	0.0	0	0.116111111	0.0	0.48	0.0	0.4497609999999999
63226	13584	0	1	3	2	6	1	1.0	3	2014	7	14	1	9.166666667	40	0	0	0	6265	1.584444444	0.438055556	0.0922222219999999	0.0	0.463055556	0.112222222	1	0.364444444	3.0	1.03	0.0	0.358232
63233	13585	0	2	1	3	2	1	1.0	3	2014	7	14	1	13.0	34	1	1	1	458	0.141944444	0.071944444	0.110555556	0.0	0.0175	0.0	0	0.081111111	1.5	0.15	0.0	0.5547949999999999
63272	13594	1	0	3	3	6	1	1.0	3	2014	7	14	1	16.75	27	1	0	0	2770	0.809444444	0.242777778	0.166944444	0.0	0.352222222	0.0	0	0.344722222	1.5	0.72	0.0	0.2554389999999999
63282	13596	1	4	4	5	1	1	1.0	3	2014	7	14	1	17.25	53	1	1	1	2112	0.566388889	0.17	0.048055556	0.0	0.230833333	0.0	0	0.154444444	1.5	0.41	0.0	0.318345
63300	13598	3	1	1	2	1	3	0.0	3	2014	7	15	2	15.0	13	1	0	1	1391	0.305	0.098888889	0.083333333	0.0	0.081111111	0.0	0	0.0841666669999999	0.0	0.23	0.0	0.214521
63304	13599	1	0	4	3	1	5	0.0	3	2014	7	15	2	10.0	68	0	1	1	11734	2.727222222	0.906111111	0.054444444	0.15	0.59	0.283333333	2	0.603055556	0.0	1.96	0.0	0.3486869999999999
63355	13608	1	7	3	4	1	1	1.0	3	2014	7	15	2	18.5	45	1	1	1	2267	0.561666667	0.161666667	0.153888889	0.0	0.308333333	0.0	0	0.213888889	1.5	0.52	0.0	0.428571
63360	13609	2	0	3	3	6	4	0.0	3	2014	7	15	2	16.0	18	0	0	0	7204	1.826111111	0.604166667	0.316666667	0.4	0.0	0.2	1	0.538888889	3.4	1.35	0.0	0.301546
63361	13609	2	1	3	3	6	4	0.0	3	2014	7	15	2	23.5	18	0	0	0	7204	1.833611111	0.6083333329999999	0.3266666669999999	0.0	0.45	0.0	0	0.406111111	0.0	1.26	0.0	0.149111
63373	13612	2	1	1	2	6	5	0.0	3	2014	7	15	2	15.33333333	6	1	0	0	960	0.234166667	0.1025	0.153611111	0.0	0.0375	0.0	0	0.108888889	0.0	0.22	0.0	0.193878
63376	13613	2	0	1	3	2	4	0.0	3	2014	7	15	2	15.33333333	20	0	0	1	794	0.2375	0.100833333	0.066111111	0.0	0.110833333	0.0	0	0.13	0.0	0.23	0.0	0.113248
63379	13614	1	2	4	3	1	5	0.0	3	2014	7	15	2	16.0	67	1	1	2	6800	1.645555556	0.548055556	0.179722222	0.183333333	0.093611111	0.1166666669999999	1	0.375	0.0	1.27	0.0	0.266667
63381	13615	0	1	3	3	1	5	0.0	3	2014	7	15	2	11.0	71	1	1	1	3222	0.78	0.2425	0.256111111	0.0	0.284166667	0.0	0	0.189444444	0.0	0.56	0.0	0.0835776999999999
63387	13616	1	6	4	1	2	1	1.0	3	2014	7	15	2	19.33333333	31	1	1	1	1864	0.459444444	0.118888889	0.148611111	0.0	0.100833333	0.0	0	0.109166667	1.5	0.28	0.0	0.0661578
63426	13625	2	2	3	2	6	5	0.0	3	2014	7	16	3	15.5	5	1	0	0	1470	0.383611111	0.123888889	0.151666667	0.0	0.1525	0.0	0	0.147777778	0.0	0.36	0.0	0.201128
63433	13626	3	1	3	5	2	3	0.0	3	2014	7	16	3	15.0	11	1	0	1	2606	0.638888889	0.211388889	0.155277778	0.0	0.466111111	0.0	0	0.176666667	0.0	0.42	0.0	0.399371
63460	13631	0	2	4	3	1	1	1.0	3	2014	7	16	3	23.0	29	0	1	1	2979	0.815	0.260555556	0.161666667	0.0	0.23	0.072777778	1	0.145833333	3.0	0.5	0.0	0.15619
63471	13633	0	0	3	1	6	1	1.0	3	2014	7	16	3	17.0	41	0	0	0	1167	0.283333333	0.0711111109999999	0.033333333	0.0	0.098055556	0.0	0	0.071666667	1.5	0.22	0.0	0.0813953999999999
63472	13633	0	1	3	1	6	1	1.0	3	2014	7	16	3	23.0	41	0	0	0	1167	0.282777778	0.071944444	0.024722222	0.0	0.0605555559999999	0.0	0	0.058888889	1.5	0.2	0.0	0.0613208
63475	13635	1	0	3	1	6	1	1.0	3	2014	7	16	3	20.0	28	1	0	0	4363	1.015277778	0.289722222	0.2072222219999999	0.0	0.290833333	0.0	0	0.241111111	1.5	0.66	0.0	0.650922
63495	13638	0	2	4	3	1	1	1.0	3	2014	7	17	4	23.0	30	0	1	1	2080	0.580555556	0.163888889	0.155	0.0	0.1625	0.0	0	0.136388889	1.5	0.41	0.0	0.189409
63498	13638	1	1	1	4	1	1	1.0	3	2014	7	17	4	13.0	32	1	0	1	600	0.161666667	0.0633333329999999	0.051944444	0.0	0.083333333	0.0	0	0.036666667	1.5	0.11	0.0	0.189394
63508	13642	0	1	3	1	6	1	1.0	3	2014	7	17	4	18.0	28	0	0	0	6795	1.638888889	0.500833333	0.218611111	0.2	0.161666667	0.1	1	0.5458333329999999	4.4	1.2	10.5	0.615267
63517	13644	1	0	3	3	5	1	1.0	3	2014	7	17	4	15.0	49	1	1	1	2151	0.5541666670000001	0.217777778	0.188055556	0.1	0.0	0.0	0	0.256944444	1.5	0.77	0.0	0.6010810000000001
63539	13647	0	1	4	4	6	1	1.0	3	2014	7	17	4	18.0	38	0	1	0	19793	4.6325	1.3194444440000002	0.1475	0.566666667	0.121111111	0.1166666669999999	1	0.693888889	4.3	2.99	0.0	0.643315
63541	13647	1	2	4	3	6	1	1.0	3	2014	7	17	4	20.5	37	1	0	0	9051	2.048055556	0.767222222	0.142777778	0.5166666670000001	0.0	0.083333333	1	0.58	2.4	1.48	0.0	0.622605
63549	13652	0	0	3	1	1	1	1.0	3	2014	7	17	4	8.0	48	0	0	1	12022	2.953333333	1.025833333	0.296944444	0.433333333	0.0	0.0	0	0.7647222220000001	3.9	2.38	10.5	0.6251359999999999
63568	13658	0	0	3	1	6	1	1.0	3	2014	7	18	5	8.0	41	1	1	0	13424	3.067222222	0.993055556	0.291111111	0.55	0.038055556	0.083333333	1	0.818888889	6.59	2.19	10.5	0.494233
63603	13667	1	1	1	2	6	1	1.0	3	2014	7	18	5	8.883333333	31	1	0	0	1262	0.33	0.108333333	0.124444444	0.0	0.2075	0.0	0	0.147777778	1.5	0.35	0.0	0.484962
63606	13667	1	6	3	5	6	1	1.0	3	2014	7	18	5	15.25	31	1	0	0	4810	1.134722222	0.358055556	0.166666667	0.1166666669999999	0.2844444439999999	0.233333333	2	0.426111111	4.5	0.88	0.0	0.6023470000000001
63608	13667	2	0	3	2	6	3	0.0	3	2014	7	18	5	8.0	15	0	0	0	2697	0.6886111109999999	0.253333333	0.1541666669999999	0.0	0.2397222219999999	0.0	0	0.2488888889999999	0.0	0.64	0.0	0.450893
63622	13670	0	1	1	3	6	1	1.0	3	2014	7	18	5	11.91666667	54	0	0	0	1657	0.3938888889999999	0.125833333	0.0	0.0	0.15	0.0	0	0.120833333	1.5	0.29	0.0	0.556322
63634	13672	1	2	2	3	1	1	1.0	3	2014	7	18	5	14.5	25	1	1	1	2245	0.5741666670000001	0.305555556	0.216944444	0.0	0.2166666669999999	0.0	0	0.175833333	1.5	0.47	0.0	0.4612949999999999
63642	13673	2	0	3	3	1	5	0.0	3	2014	7	18	5	7.0	74	0	0	1	1918	0.5575	0.224166667	0.1255555559999999	0.1166666669999999	0.0	0.0	0	0.181388889	0.0	0.47	0.0	0.447167
63644	13674	0	0	3	3	6	1	1.0	3	2014	7	18	5	12.5	52	1	0	0	8947	2.043611111	0.566944444	0.384722222	0.316666667	0.0	0.0	0	0.5655555560000001	2.8	1.43	10.5	0.514735
63651	13676	1	1	3	1	6	1	1.0	3	2014	7	18	5	15.0	60	1	0	0	2396	0.665277778	0.251388889	0.1197222219999999	0.0	0.325	0.0	0	0.24	1.5	0.56	10.5	0.523148
63667	13681	1	0	3	3	6	3	0.0	3	2014	7	19	6	17.5	11	0	0	0	2183	0.493888889	0.156944444	0.0502777779999999	0.0	0.25	0.0	0	0.1725	0.0	0.39	0.0	0.310789
63668	13682	1	0	3	1	6	1	1.0	3	2014	7	19	6	9.166666667	33	1	0	0	2571	0.608055556	0.210833333	0.118888889	0.0	0.197222222	0.0	0	0.159722222	1.5	0.43	10.5	0.577391
63705	13691	0	0	4	3	2	5	0.0	3	2014	7	19	6	8.416666667000001	63	0	1	2	984	0.247777778	0.090555556	0.122777778	0.0	0.083333333	0.0	0	0.080833333	0.0	0.2	0.0	0.0206185999999999
63708	13691	0	4	4	3	2	5	0.0	3	2014	7	19	6	10.66666667	63	0	1	2	4916	1.223333333	0.358333333	0.1325	0.083333333	0.166666667	0.083333333	1	0.2822222219999999	0.0	0.8	0.0	0.327756
63733	13697	1	3	4	3	1	5	0.0	3	2014	7	20	7	21.25	75	1	1	2	4662	1.013333333	0.290833333	0.143888889	0.0	0.2344444439999999	0.166666667	1	0.172777778	0.0	0.72	0.0	0.0803858
63747	13699	1	1	4	3	1	1	1.0	3	2014	7	20	7	7.0	54	1	1	2	1211	0.287777778	0.11	0.155	0.0	0.033333333	0.0	0	0.072222222	1.5	0.2	0.0	0.0576923
63756	13702	0	3	1	3	2	1	1.0	3	2014	7	20	7	16.83333333	42	1	1	1	1981	0.466111111	0.150277778	0.1525	0.05	0.0	0.0	0	0.098055556	1.9	0.3	0.0	0.0594901
63761	13703	0	0	4	4	5	1	1.0	3	2014	7	20	7	12.0	45	0	1	1	16018	3.7725	1.210833333	0.279166667	0.466666667	0.0	0.1	1	0.828888889	4.4	3.44	0.0	0.560992
63763	13703	1	0	4	3	5	1	1.0	3	2014	7	20	7	9.75	47	1	1	1	3529	0.900277778	0.276944444	0.259444444	0.0	0.2525	0.0	0	0.2225	1.5	0.98	0.0	0.173533
63764	13703	1	1	4	3	5	1	1.0	3	2014	7	20	7	11.5	47	1	1	1	3529	0.899166667	0.265555556	0.285277778	0.0	0.259444444	0.0	0	0.203333333	1.5	1.15	0.0	0.157104
63778	13705	0	1	3	3	6	1	1.0	3	2014	7	20	7	15.5	47	1	0	0	9488	2.235	0.71	0.123611111	0.1	0.541111111	0.217222222	2	0.609722222	5.29	1.67	0.0	0.633257
63787	13707	1	2	1	3	1	1	1.0	3	2014	7	20	7	13.0	39	0	1	1	575	0.175277778	0.095	0.101944444	0.0	0.046666667	0.0	0	0.081944444	1.5	0.2	0.0	0.39661
63817	13713	3	0	3	1	6	4	1.0	3	2014	7	21	1	6.166666667	23	0	0	0	7649	1.813333333	0.598333333	0.191111111	0.0	0.3875	0.0	0	0.336944444	1.5	1.16	0.0	0.23413
63837	13717	0	6	4	5	1	5	0.0	3	2014	7	21	1	20.25	67	1	1	2	2106	0.490555556	0.183055556	0.121388889	0.0	0.170833333	0.0	0	0.116111111	0.0	0.43	0.0	0.30622
63846	13718	3	1	4	2	2	5	0.0	3	2014	7	21	1	15.25	7	1	0	1	578	0.184722222	0.0891666669999999	0.110833333	0.0	0.015	0.0	0	0.040277778	0.0	0.11	0.0	0.0413793
63848	13719	0	1	4	3	2	1	1.0	3	2014	7	21	1	12.5	37	0	1	2	3103	0.8833333329999999	0.335	0.192777778	0.0	0.293333333	0.09	1	0.190833333	3.0	0.6	0.0	0.243086
63910	13732	3	2	4	3	6	1	1.0	3	2014	7	22	2	19.25	22	0	1	2	2751	0.742777778	0.2319444439999999	0.276666667	0.0	0.179722222	0.0	0	0.231666667	1.5	0.7	0.0	0.18705
63924	13735	0	4	1	5	2	1	1.0	3	2014	7	22	2	13.08333333	27	0	1	1	298	0.091944444	0.0375	0.047777778	0.0	0.038611111	0.0	0	0.048611111	1.5	0.08	10.5	0.3371429999999999
64017	13756	0	1	4	5	1	1	1.0	3	2014	7	23	3	14.5	44	1	1	1	3619	0.9625	0.376944444	0.0925	0.0	0.333333333	0.0	0	0.2225	1.5	0.68	0.0	0.320849
64082	13773	0	2	4	1	1	1	1.0	3	2014	7	24	4	21.0	38	1	1	1	5815	1.3591666669999998	0.4552777779999999	0.091111111	0.0	0.333333333	0.0	0	0.314444444	1.5	1.12	0.0	0.113074
64085	13773	1	2	4	1	1	1	1.0	3	2014	7	24	4	20.75	43	0	1	1	5617	1.351388889	0.5513888889999999	0.114722222	0.0	0.3875	0.0	0	0.295	1.5	1.1	0.0	0.135593
64149	13783	0	3	1	4	2	1	1.0	3	2014	7	24	4	18.0	25	1	1	2	2467	0.580833333	0.243333333	0.069166667	0.0	0.375	0.0	0	0.335555556	1.5	0.51	10.5	0.860099
64150	13783	0	4	1	4	2	1	1.0	3	2014	7	24	4	21.83333333	25	1	1	2	2467	0.579722222	0.24	0.078888889	0.0	0.369444444	0.0	0	0.365555556	1.5	0.6	0.0	0.6580550000000001
64153	13784	0	1	1	3	6	1	1.0	3	2014	7	24	4	11.45	36	1	0	0	2392	0.546111111	0.1916666669999999	0.090833333	0.0	0.247222222	0.0	0	0.176111111	1.5	0.44	0.0	0.507886
64168	13787	0	0	3	3	6	5	0.0	3	2014	7	25	5	10.0	84	0	0	0	3862	0.890833333	0.333611111	0.2475	0.1	0.0	0.0	0	0.200277778	0.0	0.61	0.0	0.178918
64178	13791	2	0	4	1	1	1	1.0	3	2014	7	25	5	6.0	24	0	1	1	13800	3.436111111	0.955555556	0.3569444439999999	0.2666666669999999	0.440555556	0.198055556	1	0.631388889	3.79	2.37	0.0	0.292565
64189	13793	1	6	1	3	1	5	0.0	3	2014	7	25	5	18.88333333	63	1	1	1	588	0.1838888889999999	0.072222222	0.088055556	0.0	0.044166667	0.0	0	0.076111111	0.0	0.18	0.0	0.0985401
64192	13794	1	0	1	1	1	1	1.0	3	2014	7	25	5	8.0	32	0	1	1	3752	0.863055556	0.272777778	0.0633333329999999	0.0	0.473888889	0.0	0	0.3025	1.5	0.71	10.5	0.642792
64196	13795	0	4	4	3	1	1	1.0	3	2014	7	25	5	18.5	33	1	1	1	1196	0.270555556	0.087777778	0.0825	0.0	0.1022222219999999	0.0	0	0.081944444	1.5	0.22	0.0	0.155932
64217	13800	0	1	3	5	6	5	0.0	3	2014	7	26	6	12.0	73	0	0	0	1961	0.526944444	0.166666667	0.0777777779999999	0.0	0.2166666669999999	0.0	0	0.116944444	0.0	0.32	0.0	0.356295
64218	13800	0	2	1	3	6	5	0.0	3	2014	7	26	6	16.83333333	73	0	0	0	1093	0.2425	0.077222222	0.096666667	0.0	0.041666667	0.0	0	0.074166667	0.0	0.18	0.0	0.202247
64232	13804	1	0	3	3	1	2	0.0	3	2014	7	26	6	9.0	17	1	0	2	14246	3.268055556	1.032222222	0.141666667	0.716666667	0.0	0.1166666669999999	1	0.742222222	1.4	2.29	0.0	0.479042
64250	13808	1	0	4	1	1	5	0.0	3	2014	7	26	6	8.0	50	0	1	1	1740	0.378055556	0.1222222219999999	0.053888889	0.0	0.07	0.0	0	0.095833333	0.0	0.27	0.0	0.202899
64301	13815	2	3	4	3	1	3	0.0	3	2014	7	27	7	16.91666667	14	0	0	2	3883	0.994166667	0.370555556	0.2263888889999999	0.0	0.327222222	0.0	0	0.2022222219999999	0.0	0.82	0.0	0.361264
64334	13824	1	1	4	1	1	1	1.0	3	2014	7	27	7	1.75	27	1	1	1	3959	0.989166667	0.313055556	0.459722222	0.0	0.118888889	0.197777778	1	0.243611111	3.0	1.14	0.0	0.129989
64345	13827	0	2	3	3	6	5	0.0	3	2014	7	27	7	20.0	60	0	1	0	1790	0.525277778	0.163055556	0.133333333	0.0	0.173055556	0.0	0	0.173333333	0.0	0.4	0.0	0.325321
64370	13835	0	0	3	4	6	3	0.0	3	2014	7	28	1	8.0	15	0	0	0	4000	1.0175	0.321388889	0.154722222	0.133333333	0.130833333	0.105	1	0.365555556	0.85	0.81	10.5	0.655015
64426	13850	0	0	3	3	6	1	1.0	3	2014	7	28	1	14.0	36	0	0	0	1196	0.285277778	0.080277778	0.0097222219999999	0.0	0.1555555559999999	0.0	0	0.095	1.5	0.21	0.0	0.324561
64435	13853	0	1	4	3	6	1	1.0	3	2014	7	28	1	16.5	32	1	0	0	6020	1.627222222	0.47	0.1222222219999999	0.083333333	0.2763888889999999	0.1	1	0.343888889	3.2	1.1	0.0	0.531502
64444	13854	0	1	4	4	1	5	0.0	3	2014	7	29	2	12.0	63	0	1	2	26164	6.034722222	1.793055556	0.2375	0.833333333	0.08	0.39	2	1.353055556	0.0	4.4	0.0	0.593102
64446	13855	1	3	1	3	1	1	1.0	3	2014	7	29	2	19.0	46	0	1	1	1444	0.3963888889999999	0.125	0.093055556	0.0	0.095	0.0	0	0.083611111	1.5	0.26	0.0	0.152824
64457	13857	2	0	1	4	6	1	1.0	3	2014	7	29	2	8.0	23	1	0	0	1141	0.2794444439999999	0.1155555559999999	0.168333333	0.0	0.078333333	0.0	0	0.113333333	1.5	0.25	0.0	0.29902
64465	13859	0	0	3	3	6	5	0.0	3	2014	7	29	2	11.5	89	1	0	0	5449	1.372222222	0.5275	0.228333333	0.283333333	0.0	0.1166666669999999	1	0.421111111	0.0	1.06	10.5	0.675462
64473	13860	3	0	1	2	6	5	0.0	3	2014	7	29	2	9.5	5	1	0	0	1179	0.374444444	0.120277778	0.2491666669999999	0.0	0.09	0.0	0	0.1011111109999999	0.0	0.29	0.0	0.1126369999999999
64484	13863	0	3	4	1	2	1	1.0	3	2014	7	29	2	20.0	55	0	1	1	636	0.149166667	0.063888889	0.1125	0.0	0.0233333329999999	0.0	0	0.038611111	1.5	0.1	0.0	0.0647481999999999
64514	13870	0	2	3	1	6	1	1.0	3	2014	7	29	2	15.0	34	0	0	0	8636	2.094166667	0.795277778	0.193055556	0.45	0.088888889	0.2	2	0.728888889	3.0	1.94	0.0	0.4775149999999999
64524	13873	1	0	3	1	6	1	1.0	3	2014	7	29	2	7.5	28	0	0	0	4225	1.031388889	0.4013888889999999	0.1191666669999999	0.0	0.433333333	0.0	0	0.3469444439999999	1.5	0.84	10.5	0.6789430000000001
64525	13873	1	2	4	5	6	1	1.0	3	2014	7	29	2	23.0	28	0	0	0	460	0.121944444	0.0611111109999999	0.1025	0.016666667	0.0	0.0	0	0.0886111109999999	2.4	0.16	0.0	0.633229
64528	13874	0	1	1	3	6	5	0.0	3	2014	7	30	3	14.26666667	91	1	0	0	1680	0.425	0.106111111	0.124722222	0.0	0.120277778	0.0	0	0.0711111109999999	0.0	0.25	0.0	0.289063
64541	13876	2	2	3	3	2	2	0.0	3	2014	7	30	3	21.33333333	16	0	0	2	5219	1.212222222	0.401666667	0.166666667	0.0	0.3975	0.109444444	1	0.269722222	0.0	0.85	0.0	0.292482
64595	13889	4	0	4	4	1	1	1.0	3	2014	7	30	3	9.5	20	1	0	1	3216	0.820277778	0.289722222	0.173888889	0.0	0.243611111	0.0	0	0.1580555559999999	1.5	0.52	0.0	0.115993
64603	13892	0	0	3	1	6	1	1.0	3	2014	7	30	3	8.0	30	0	1	0	10633	2.504722222	1.0125	0.250833333	0.316666667	0.0	0.0	0	1.014166667	3.3	2.15	10.5	0.712408
64621	13898	3	5	3	3	2	5	0.0	3	2014	7	31	4	15.0	9	0	0	2	4565	1.165555556	0.343888889	0.111111111	0.0	0.444444444	0.0	0	0.235833333	0.0	0.66	0.0	0.154299
64639	13904	0	1	3	1	6	1	1.0	3	2014	7	31	4	17.0	24	1	1	0	9843	2.257777778	0.6283333329999999	0.199444444	0.35	0.312222222	0.138333333	1	0.59	3.2	1.49	0.0	0.551318
64643	13905	1	1	1	3	1	5	0.0	3	2014	7	31	4	20.08333333	9	1	0	2	757	0.173055556	0.050833333	0.016666667	0.0	0.0352777779999999	0.0	0	0.0358333329999999	0.0	0.12	0.0	0.170543
64665	13909	1	0	1	3	6	1	1.0	3	2014	8	1	5	14.0	34	1	1	0	897	0.228611111	0.084444444	0.1447222219999999	0.0	0.043888889	0.0	0	0.112777778	1.5	0.32	0.0	0.270936
64666	13909	1	2	1	3	6	1	1.0	3	2014	8	1	5	16.33333333	34	1	1	0	823	0.231111111	0.129444444	0.139166667	0.066666667	0.0	0.0	0	0.1125	1.5	0.3	0.0	0.4271609999999999
